Category,Job ID,Sub ID,Budget Avg,Country Normalized,Absolute Date,Job Type,Experience Level,Allowed Applicant Country
Web & Mobile Design,1989105565144588033,~021989105565144588033,750.0,United States,2025-11-13T22:58:17.417Z,Fixed,Expert,Croatia
Web & Mobile Design,1989105565144588033,~021989105565144588033,750.0,United States,2025-11-13T22:58:17.417Z,Fixed,Expert,Poland
Web & Mobile Design,1989105565144588033,~021989105565144588033,750.0,United States,2025-11-13T22:58:17.417Z,Fixed,Expert,Serbia
Web & Mobile Design,1989105565144588033,~021989105565144588033,750.0,United States,2025-11-13T22:58:17.417Z,Fixed,Expert,Ukraine
Ecommerce Development,1972469292629856915,~021972469292629856915,100.0,Germany,2025-09-29T01:11:40.944Z,Fixed,Expert,India
Web Development,1979292886368033138,~021979292886368033138,10.0,Trinidad and Tobago,2025-10-17T21:06:12.464Z,Hourly,Intermediate,India
Web & Mobile Design,1989273754759470849,~021989273754759470849,8.78,United Kingdom,2025-11-14T10:06:36.967Z,Hourly,Expert,South Africa
Web & Mobile Design,1983159952888127480,~021983159952888127480,500.0,United Kingdom,2025-10-28T13:12:33.073Z,Fixed,Intermediate,United Kingdom
Ecommerce Development,1977696947084786979,~021977696947084786979,300.0,United States,2025-10-13T11:24:30.880Z,Fixed,Expert,United States
Web & Mobile Design,1968713494132976812,~021968713494132976812,,United States,2025-09-18T16:27:28.814Z,Hourly,Entry Level,United States
Web & Mobile Design,1971264598151505056,~021971264598151505056,,United States,2025-09-25T17:24:39.396Z,Fixed,Expert,United States
Web & Mobile Design,1972459802131197704,~021972459802131197704,150.0,United States,2025-09-29T00:33:58.215Z,Fixed,Intermediate,United States
Web & Mobile Design,1975387160708922969,~021975387160708922969,17.5,United States,2025-10-07T02:26:14.915Z,Hourly,Expert,United States
Web & Mobile Design,1976316807418964279,~021976316807418964279,,United States,2025-10-09T16:00:19.945Z,Fixed,Intermediate,United States
Web & Mobile Design,1976335356783295779,~021976335356783295779,50.0,United States,2025-10-09T17:14:02.457Z,Hourly,Intermediate,United States
Web & Mobile Design,1977741257281941222,~021977741257281941222,22.5,United States,2025-10-13T14:20:35.278Z,Hourly,Intermediate,United States
Web & Mobile Design,1979636130127929593,~021979636130127929593,22.5,United States,2025-10-18T19:50:08.161Z,Hourly,Intermediate,United States
Web & Mobile Design,1980632766982439778,~021980632766982439778,100.0,United States,2025-10-21T13:50:24.882Z,Fixed,Intermediate,United States
Web & Mobile Design,1982250765362487288,~021982250765362487288,22.5,United States,2025-10-26T00:59:45.757Z,Hourly,Intermediate,United States
Web & Mobile Design,1982409346158070122,~021982409346158070122,82.5,United States,2025-10-26T11:29:54.390Z,Hourly,Intermediate,United States
Ecommerce Development,1977903930136132899,~021977903930136132899,,Australia,2025-10-14T01:06:59.477Z,Hourly,Intermediate,Australia
Ecommerce Development,1984291611145900058,~021984291611145900058,,United States,2025-10-31T16:09:21.350Z,Hourly,Intermediate,China
Ecommerce Development,1965491926802274057,~021965491926802274057,14.0,United States,2025-09-09T19:06:07.284Z,Hourly,Intermediate,India
Ecommerce Development,1965491926802274057,~021965491926802274057,14.0,United States,2025-09-09T19:06:07.284Z,Hourly,Intermediate,Pakistan
Ecommerce Development,1965491926802274057,~021965491926802274057,14.0,United States,2025-09-09T19:06:07.284Z,Hourly,Intermediate,Ukraine
Ecommerce Development,1970267298272092872,~021970267298272092872,30.0,United States,2025-09-22T23:21:44.562Z,Hourly,Expert,India
Ecommerce Development,1978405642883267735,~021978405642883267735,,India,2025-10-15T10:20:37.139Z,Hourly,Intermediate,India
Ecommerce Development,1978405642883267735,~021978405642883267735,,India,2025-10-15T10:20:37.139Z,Hourly,Intermediate,Bangladesh
Ecommerce Development,1981173114001786361,~021981173114001786361,45.0,India,2025-10-23T01:37:33.721Z,Fixed,Expert,India
Ecommerce Development,1981173114001786361,~021981173114001786361,45.0,India,2025-10-23T01:37:33.721Z,Fixed,Expert,Philippines
Web & Mobile Design,1976971216605519360,~021976971216605519360,32.5,Australia,2025-10-11T11:20:43.262Z,Hourly,Expert,India
Ecommerce Development,1972601598566483133,~021972601598566483133,,United Kingdom,2025-09-29T09:57:25.125Z,Fixed,Expert,Pakistan
Ecommerce Development,1978639188688579440,~021978639188688579440,50.0,Australia,2025-10-16T01:48:38.885Z,Fixed,Expert,Philippines
Ecommerce Development,1985119764512739354,~021985119764512739354,8.0,New Zealand,2025-11-02T23:00:08.483Z,Hourly,Expert,Philippines
Ecommerce Development,1981644807653961074,~021981644807653961074,30.0,Slovenia,2025-10-24T08:51:54.187Z,Hourly,Expert,Slovenia
Ecommerce Development,1983595378384520533,~021983595378384520533,70.0,United States,2025-10-29T18:02:46.512Z,Fixed,Intermediate,Ukraine
Ecommerce Development,1984908028685815834,~021984908028685815834,,United Arab Emirates,2025-11-02T08:58:46.760Z,Hourly,Intermediate,United Arab Emirates
Ecommerce Development,1986156153059914473,~021986156153059914473,,United Kingdom,2025-11-05T19:38:22.797Z,Hourly,Intermediate,United Kingdom
Ecommerce Development,1967975321459620046,~021967975321459620046,60.0,United States,2025-09-16T15:34:14.702Z,Fixed,Entry Level,United States
Ecommerce Development,1970531338886329258,~021970531338886329258,70.0,United States,2025-09-23T16:50:56.767Z,Hourly,Expert,United States
Ecommerce Development,1970602049998421361,~021970602049998421361,400.0,United States,2025-09-23T21:31:55.623Z,Fixed,Expert,United States
Ecommerce Development,1977347083406736675,~021977347083406736675,,United States,2025-10-12T12:14:16.875Z,Hourly,Expert,United States
Ecommerce Development,1984038672659816088,~021984038672659816088,52.5,United States,2025-10-30T23:24:16.098Z,Hourly,Intermediate,United States
Ecommerce Development,1987625426526441777,~021987625426526441777,19.5,United States,2025-11-09T20:56:44.899Z,Hourly,Entry Level,United States
Web & Mobile Design,1974154181308029934,~021974154181308029934,62.5,United States,2025-10-03T16:46:49.724Z,Hourly,Expert,United States
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Albania
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Argentina
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Armenia
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Australia
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Brazil
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Bulgaria
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Canada
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Croatia
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Cyprus
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Czech Republic
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Egypt
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Estonia
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Finland
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Hungary
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,India
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Ireland
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Israel
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Latvia
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Lithuania
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,New Zealand
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Philippines
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Poland
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Romania
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Serbia
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Slovakia
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Slovenia
Ecommerce Development,1985606725420363059,~021985606725420363059,,Australia,2025-11-04T07:15:09.070Z,Fixed,Intermediate,Turkey
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Algeria
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Bahrain
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Cyprus
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Egypt
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Israel
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Jordan
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Kuwait
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Lebanon
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Morocco
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Oman
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Palestinian Territories
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Qatar
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Saudi Arabia
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Turkey
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,United Arab Emirates
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,United Kingdom
Web Development,1974032640316894886,~021974032640316894886,20.0,United States,2025-10-03T08:43:52.092Z,Hourly,Intermediate,Yemen
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Argentina
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Bahamas
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Barbados
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Belize
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Bermuda
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Bolivia
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,British Virgin Islands
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Canada
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Chile
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Colombia
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Costa Rica
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Dominican Republic
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Ecuador
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,El Salvador
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Guatemala
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Haiti
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Honduras
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Jamaica
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Mexico
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Nicaragua
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Panama
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Paraguay
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Peru
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Portugal
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,Puerto Rico
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,United States
Web Development,1958891790705819963,~021958891790705819963,32.5,United States,2025-08-22T13:59:32.282Z,Hourly,Intermediate,United States Virgin Islands
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Argentina
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Belize
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Bolivia
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Brazil
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Bulgaria
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Chile
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Colombia
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Costa Rica
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Czech Republic
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Dominican Republic
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,El Salvador
Web Development,1978543177061356358,~021978543177061356358,,United States,2025-10-15T19:27:07.836Z,Hourly,Intermediate,Estonia
